tally number,tally desc,volume,energy 1 (MeV),f4 bin 1 (flux),f4 unc 1 (flux),energy 2 (MeV),f4 bin 2 (flux),f4 unc 2 (flux),energy 3 (MeV),f4 bin 3 (flux),f4 unc 3 (flux),energy 4 (MeV),f4 bin 4 (flux),f4 unc 4 (flux),energy 5 (MeV),f4 bin 5 (flux),f4 unc 5 (flux),energy 6 (MeV),f4 bin 6 (flux),f4 unc 6 (flux),energy 7 (MeV),f4 bin 7 (flux),f4 unc 7 (flux),energy 8 (MeV),f4 bin 8 (flux),f4 unc 8 (flux),energy 9 (MeV),f4 bin 9 (flux),f4 unc 9 (flux),energy 10 (MeV),f4 bin 10 (flux),f4 unc 10 (flux),energy 11 (MeV),f4 bin 11 (flux),f4 unc 11 (flux),energy 12 (MeV),f4 bin 12 (flux),f4 unc 12 (flux),energy 13 (MeV),f4 bin 13 (flux),f4 unc 13 (flux),energy 14 (MeV),f4 bin 14 (flux),f4 unc 14 (flux),energy 15 (MeV),f4 bin 15 (flux),f4 unc 15 (flux),energy 16 (MeV),f4 bin 16 (flux),f4 unc 16 (flux),energy 17 (MeV),f4 bin 17 (flux),f4 unc 17 (flux),energy 18 (MeV),f4 bin 18 (flux),f4 unc 18 (flux),energy 19 (MeV),f4 bin 19 (flux),f4 unc 19 (flux),energy 20 (MeV),f4 bin 20 (flux),f4 unc 20 (flux),energy 21 (MeV),f4 bin 21 (flux),f4 unc 21 (flux),energy 22 (MeV),f4 bin 22 (flux),f4 unc 22 (flux),energy 23 (MeV),f4 bin 23 (flux),f4 unc 23 (flux),energy 24 (MeV),f4 bin 24 (flux),f4 unc 24 (flux),energy 25 (MeV),f4 bin 25 (flux),f4 unc 25 (flux),energy 26 (MeV),f4 bin 26 (flux),f4 unc 26 (flux),energy 27 (MeV),f4 bin 27 (flux),f4 unc 27 (flux),energy 28 (MeV),f4 bin 28 (flux),f4 unc 28 (flux),energy 29 (MeV),f4 bin 29 (flux),f4 unc 29 (flux),energy 30 (MeV),f4 bin 30 (flux),f4 unc 30 (flux),energy 31 (MeV),f4 bin 31 (flux),f4 unc 31 (flux),energy 32 (MeV),f4 bin 32 (flux),f4 unc 32 (flux),energy 33 (MeV),f4 bin 33 (flux),f4 unc 33 (flux),energy 34 (MeV),f4 bin 34 (flux),f4 unc 34 (flux),energy 35 (MeV),f4 bin 35 (flux),f4 unc 35 (flux),energy 36 (MeV),f4 bin 36 (flux),f4 unc 36 (flux),energy 37 (MeV),f4 bin 37 (flux),f4 unc 37 (flux),energy 38 (MeV),f4 bin 38 (flux),f4 unc 38 (flux),energy 39 (MeV),f4 bin 39 (flux),f4 unc 39 (flux),energy 40 (MeV),f4 bin 40 (flux),f4 unc 40 (flux),energy 41 (MeV),f4 bin 41 (flux),f4 unc 41 (flux),energy 42 (MeV),f4 bin 42 (flux),f4 unc 42 (flux),energy 43 (MeV),f4 bin 43 (flux),f4 unc 43 (flux),energy 44 (MeV),f4 bin 44 (flux),f4 unc 44 (flux),energy 45 (MeV),f4 bin 45 (flux),f4 unc 45 (flux),energy 46 (MeV),f4 bin 46 (flux),f4 unc 46 (flux),energy 47 (MeV),f4 bin 47 (flux),f4 unc 47 (flux),energy 48 (MeV),f4 bin 48 (flux),f4 unc 48 (flux),energy 49 (MeV),f4 bin 49 (flux),f4 unc 49 (flux),energy 50 (MeV),f4 bin 50 (flux),f4 unc 50 (flux),energy 51 (MeV),f4 bin 51 (flux),f4 unc 51 (flux),energy 52 (MeV),f4 bin 52 (flux),f4 unc 52 (flux),energy 53 (MeV),f4 bin 53 (flux),f4 unc 53 (flux),energy 54 (MeV),f4 bin 54 (flux),f4 unc 54 (flux),energy 55 (MeV),f4 bin 55 (flux),f4 unc 55 (flux),energy 56 (MeV),f4 bin 56 (flux),f4 unc 56 (flux),energy 57 (MeV),f4 bin 57 (flux),f4 unc 57 (flux),energy 58 (MeV),f4 bin 58 (flux),f4 unc 58 (flux),energy 59 (MeV),f4 bin 59 (flux),f4 unc 59 (flux),energy 60 (MeV),f4 bin 60 (flux),f4 unc 60 (flux),energy 61 (MeV),f4 bin 61 (flux),f4 unc 61 (flux),energy 62 (MeV),f4 bin 62 (flux),f4 unc 62 (flux),energy 63 (MeV),f4 bin 63 (flux),f4 unc 63 (flux),energy 64 (MeV),f4 bin 64 (flux),f4 unc 64 (flux),energy 65 (MeV),f4 bin 65 (flux),f4 unc 65 (flux),energy 66 (MeV),f4 bin 66 (flux),f4 unc 66 (flux),energy 67 (MeV),f4 bin 67 (flux),f4 unc 67 (flux),energy 68 (MeV),f4 bin 68 (flux),f4 unc 68 (flux),energy 69 (MeV),f4 bin 69 (flux),f4 unc 69 (flux),energy 70 (MeV),f4 bin 70 (flux),f4 unc 70 (flux),energy 71 (MeV),f4 bin 71 (flux),f4 unc 71 (flux),energy 72 (MeV),f4 bin 72 (flux),f4 unc 72 (flux),energy 73 (MeV),f4 bin 73 (flux),f4 unc 73 (flux),energy 74 (MeV),f4 bin 74 (flux),f4 unc 74 (flux),energy 75 (MeV),f4 bin 75 (flux),f4 unc 75 (flux),energy 76 (MeV),f4 bin 76 (flux),f4 unc 76 (flux),energy 77 (MeV),f4 bin 77 (flux),f4 unc 77 (flux),energy 78 (MeV),f4 bin 78 (flux),f4 unc 78 (flux),energy 79 (MeV),f4 bin 79 (flux),f4 unc 79 (flux),energy 80 (MeV),f4 bin 80 (flux),f4 unc 80 (flux),energy 81 (MeV),f4 bin 81 (flux),f4 unc 81 (flux),energy 82 (MeV),f4 bin 82 (flux),f4 unc 82 (flux),energy 83 (MeV),f4 bin 83 (flux),f4 unc 83 (flux),energy 84 (MeV),f4 bin 84 (flux),f4 unc 84 (flux),energy 85 (MeV),f4 bin 85 (flux),f4 unc 85 (flux),energy 86 (MeV),f4 bin 86 (flux),f4 unc 86 (flux),energy 87 (MeV),f4 bin 87 (flux),f4 unc 87 (flux),energy 88 (MeV),f4 bin 88 (flux),f4 unc 88 (flux),energy 89 (MeV),f4 bin 89 (flux),f4 unc 89 (flux),energy 90 (MeV),f4 bin 90 (flux),f4 unc 90 (flux),energy 91 (MeV),f4 bin 91 (flux),f4 unc 91 (flux),energy 92 (MeV),f4 bin 92 (flux),f4 unc 92 (flux),energy 93 (MeV),f4 bin 93 (flux),f4 unc 93 (flux),energy 94 (MeV),f4 bin 94 (flux),f4 unc 94 (flux),energy 95 (MeV),f4 bin 95 (flux),f4 unc 95 (flux),energy 96 (MeV),f4 bin 96 (flux),f4 unc 96 (flux),energy 97 (MeV),f4 bin 97 (flux),f4 unc 97 (flux),energy 98 (MeV),f4 bin 98 (flux),f4 unc 98 (flux),energy 99 (MeV),f4 bin 99 (flux),f4 unc 99 (flux),energy 100 (MeV),f4 bin 100 (flux),f4 unc 100 (flux),energy 101 (MeV),f4 bin 101 (flux),f4 unc 101 (flux),energy 102 (MeV),f4 bin 102 (flux),f4 unc 102 (flux),energy 103 (MeV),f4 bin 103 (flux),f4 unc 103 (flux),energy 104 (MeV),f4 bin 104 (flux),f4 unc 104 (flux),energy 105 (MeV),f4 bin 105 (flux),f4 unc 105 (flux),energy 106 (MeV),f4 bin 106 (flux),f4 unc 106 (flux),energy 107 (MeV),f4 bin 107 (flux),f4 unc 107 (flux),energy 108 (MeV),f4 bin 108 (flux),f4 unc 108 (flux)
334,log channel (5 W),1.07644E+04,6.2500E-07,1.98742E+06,0.0071,1.0000E-03,2.47753E+05,0.0164,2.0000E+01,2.53079E+05,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,empty channel (5 W),4.78417E+03,6.2500E-07,3.24226E+06,0.0070,1.0000E-03,3.65499E+05,0.0165,2.0000E+01,3.84486E+05,0.0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,safe rod poison (250 kW),3.34271E+02,6.2500E-07,1.01650E+10,0.0118,1.0000E-03,7.18076E+10,0.0151,2.0000E+01,3.10457E+11,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,shim rod poison (250 kW),3.34271E+02,6.2500E-07,1.07717E+10,0.0113,1.0000E-03,7.87431E+10,0.0145,2.0000E+01,3.30909E+11,0.0091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,reg rod poison (250 kW),3.34271E+02,6.2500E-07,8.38260E+09,0.0127,1.0000E-03,6.19689E+10,0.0164,2.0000E+01,2.46073E+11,0.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,rabbit inner vial (250 kW),1.79156E+00,6.2500E-07,2.87563E+12,0.0182,1.0000E-03,1.17770E+12,0.0307,2.0000E+01,2.81661E+12,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,ls 1 triga tube (250 kW),2.21913E+02,6.2500E-07,9.15151E+11,0.0057,1.0000E-03,3.26098E+11,0.0110,2.0000E+01,6.13949E+11,0.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,ls 11 triga tube (250 kW),2.21913E+02,6.2500E-07,9.22305E+11,0.0056,1.0000E-03,2.82175E+11,0.0118,2.0000E+01,4.97476E+11,0.0089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,ls 21 triga tube (250 kW),2.02774E+02,6.2500E-07,9.06126E+11,0.0058,1.0000E-03,3.10232E+11,0.0115,2.0000E+01,5.86486E+11,0.0085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,ls 31 triga tube (250 kW),2.02774E+02,6.2500E-07,9.62471E+11,0.0057,1.0000E-03,3.28823E+11,0.0112,2.0000E+01,6.05914E+11,0.0083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,linear channel (250 kW),1.07644E+04,6.2500E-07,1.00337E+11,0.0071,1.0000E-03,1.20495E+10,0.0166,2.0000E+01,1.28940E+10,0.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,percent channel (250 kW),1.07644E+04,6.2500E-07,9.52933E+10,0.0073,1.0000E-03,1.11283E+10,0.0174,2.0000E+01,1.16978E+10,0.0174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,log channel (250 kW),1.07644E+04,6.2500E-07,9.93711E+10,0.0071,1.0000E-03,1.23876E+10,0.0164,2.0000E+01,1.26540E+10,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,empty channel (250 kW),4.78417E+03,6.2500E-07,1.62113E+11,0.0070,1.0000E-03,1.82750E+10,0.0165,2.0000E+01,1.92243E+10,0.0163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,safe rod poison (5 W spectrum),3.34271E+02,1.0000E-08,1.94601E+03,0.0554,2.0000E-08,7.50526E+03,0.0328,3.0000E-08,1.25084E+04,0.0298,4.0000E-08,1.47997E+04,0.0292,5.0000E-08,1.62775E+04,0.0298,6.0000E-08,1.66997E+04,0.0320,7.0000E-08,1.42960E+04,0.0354,8.0000E-08,1.23668E+04,0.0392,9.0000E-08,1.05385E+04,0.0442,1.0000E-07,9.03032E+03,0.0489,2.0000E-07,4.07043E+04,0.0265,3.0000E-07,1.43449E+04,0.0552,4.0000E-07,1.12154E+04,0.0676,5.0000E-07,1.08135E+04,0.0776,6.0000E-07,8.39736E+03,0.0883,7.0000E-07,7.62508E+03,0.1001,8.0000E-07,6.00093E+03,0.1058,9.0000E-07,5.33059E+03,0.1206,1.0000E-06,5.83521E+03,0.1117,2.0000E-06,4.69877E+04,0.0461,3.0000E-06,3.69805E+04,0.0581,4.0000E-06,2.77791E+04,0.0692,5.0000E-06,2.25962E+04,0.0812,6.0000E-06,2.33882E+04,0.0798,7.0000E-06,1.97016E+04,0.0907,8.0000E-06,1.76559E+04,0.0994,9.0000E-06,1.64707E+04,0.0974,1.0000E-05,1.41353E+04,0.1017,2.0000E-05,1.08826E+05,0.0425,3.0000E-05,7.54281E+04,0.0539,4.0000E-05,6.44045E+04,0.0575,5.0000E-05,5.39407E+04,0.0639,6.0000E-05,4.48403E+04,0.0707,7.0000E-05,3.97866E+04,0.0757,8.0000E-05,3.37534E+04,0.0769,9.0000E-05,2.99626E+04,0.0859,1.0000E-04,3.27965E+04,0.0822,2.0000E-04,1.93505E+05,0.0393,3.0000E-04,1.22270E+05,0.0484,4.0000E-04,9.02936E+04,0.0548,5.0000E-04,6.71733E+04,0.0608,6.0000E-04,5.69548E+04,0.0641,7.0000E-04,5.10589E+04,0.0689,8.0000E-04,4.63894E+04,0.0726,9.0000E-04,4.04530E+04,0.0801,1.0000E-03,3.56854E+04,0.0824,2.0000E-03,2.50732E+05,0.0374,3.0000E-03,1.48019E+05,0.0454,4.0000E-03,1.07107E+05,0.0520,5.0000E-03,8.69595E+04,0.0551,6.0000E-03,6.74486E+04,0.0622,7.0000E-03,6.02841E+04,0.0663,8.0000E-03,5.41693E+04,0.0693,9.0000E-03,4.63016E+04,0.0719,1.0000E-02,4.07437E+04,0.0804,2.0000E-02,2.79225E+05,0.0354,3.0000E-02,1.70348E+05,0.0442,4.0000E-02,1.21923E+05,0.0499,5.0000E-02,1.01167E+05,0.0516,6.0000E-02,9.60486E+04,0.0549,7.0000E-02,8.57763E+04,0.0563,8.0000E-02,7.88969E+04,0.0593,9.0000E-02,6.54273E+04,0.0629,1.0000E-01,6.53523E+04,0.0650,2.0000E-01,4.85063E+05,0.0283,3.0000E-01,3.33011E+05,0.0320,4.0000E-01,2.64261E+05,0.0353,5.0000E-01,2.13820E+05,0.0380,6.0000E-01,2.21522E+05,0.0382,7.0000E-01,1.98146E+05,0.0399,8.0000E-01,1.79542E+05,0.0426,9.0000E-01,1.69758E+05,0.0454,1.0000E+00,1.45662E+05,0.0521,2.0000E+00,9.98867E+05,0.0211,3.0000E+00,5.33280E+05,0.0287,4.0000E+00,2.45128E+05,0.0407,5.0000E+00,1.41049E+05,0.0549,6.0000E+00,7.61568E+04,0.0772,7.0000E+00,4.18880E+04,0.1172,8.0000E+00,1.46007E+04,0.1572,9.0000E+00,1.07100E+04,0.2348,1.0000E+01,3.37934E+03,0.4544,2.0000E+01,7.37376E+03,0.2674,3.0000E+01,0.00000E+00,0.0000,4.0000E+01,0.00000E+00,0.0000,5.0000E+01,0.00000E+00,0.0000,6.0000E+01,0.00000E+00,0.0000,7.0000E+01,0.00000E+00,0.0000,8.0000E+01,0.00000E+00,0.0000,9.0000E+01,0.00000E+00,0.0000,1.0000E+02,0.00000E+00,0.0000,2.0000E+02,0.00000E+00,0.0000,3.0000E+02,0.00000E+00,0.0000,4.0000E+02,0.00000E+00,0.0000,5.0000E+02,0.00000E+00,0.0000,6.0000E+02,0.00000E+00,0.0000,7.0000E+02,0.00000E+00,0.0000,8.0000E+02,0.00000E+00,0.0000,9.0000E+02,0.00000E+00,0.0000,1.0000E+03,0.00000E+00,0.0000,2.0000E+03,0.00000E+00,0.0000,3.0000E+03,0.00000E+00,0.0000,4.0000E+03,0.00000E+00,0.0000,5.0000E+03,0.00000E+00,0.0000,6.0000E+03,0.00000E+00,0.0000,7.0000E+03,0.00000E+00,0.0000,8.0000E+03,0.00000E+00,0.0000,9.0000E+03,0.00000E+00,0.0000
2124,shim rod poison (5 W spectrum),3.34271E+02,1.0000E-08,1.99638E+03,0.0500,2.0000E-08,8.04724E+03,0.0321,3.0000E-08,1.23268E+04,0.0292,4.0000E-08,1.65672E+04,0.0285,5.0000E-08,1.65968E+04,0.0297,6.0000E-08,1.69032E+04,0.0309,7.0000E-08,1.52161E+04,0.0349,8.0000E-08,1.35632E+04,0.0376,9.0000E-08,1.15030E+04,0.0418,1.0000E-07,9.61056E+03,0.0481,2.0000E-07,4.49522E+04,0.0252,3.0000E-07,1.42766E+04,0.0528,4.0000E-07,1.21269E+04,0.0639,5.0000E-07,1.21668E+04,0.0731,6.0000E-07,7.38771E+03,0.0895,7.0000E-07,8.31927E+03,0.0947,8.0000E-07,6.82020E+03,0.0963,9.0000E-07,6.13009E+03,0.1013,1.0000E-06,6.45506E+03,0.1118,2.0000E-06,5.10284E+04,0.0446,3.0000E-06,3.92798E+04,0.0546,4.0000E-06,3.37758E+04,0.0614,5.0000E-06,2.44972E+04,0.0736,6.0000E-06,2.37010E+04,0.0762,7.0000E-06,1.82424E+04,0.0860,8.0000E-06,1.98239E+04,0.0914,9.0000E-06,1.72614E+04,0.0967,1.0000E-05,1.38594E+04,0.0996,2.0000E-05,1.26266E+05,0.0408,3.0000E-05,8.64274E+04,0.0505,4.0000E-05,6.56551E+04,0.0589,5.0000E-05,5.03429E+04,0.0651,6.0000E-05,4.48262E+04,0.0691,7.0000E-05,4.12261E+04,0.0704,8.0000E-05,3.72336E+04,0.0775,9.0000E-05,3.44820E+04,0.0788,1.0000E-04,3.00161E+04,0.0855,2.0000E-04,2.11851E+05,0.0370,3.0000E-04,1.45248E+05,0.0448,4.0000E-04,1.02624E+05,0.0510,5.0000E-04,8.06053E+04,0.0557,6.0000E-04,6.66245E+04,0.0622,7.0000E-04,5.43917E+04,0.0678,8.0000E-04,5.20364E+04,0.0696,9.0000E-04,4.06508E+04,0.0748,1.0000E-03,3.73544E+04,0.0801,2.0000E-03,2.53834E+05,0.0367,3.0000E-03,1.54500E+05,0.0446,4.0000E-03,1.15245E+05,0.0494,5.0000E-03,9.38708E+04,0.0560,6.0000E-03,7.49252E+04,0.0606,7.0000E-03,7.22427E+04,0.0611,8.0000E-03,5.30242E+04,0.0719,9.0000E-03,5.07123E+04,0.0704,1.0000E-02,4.60289E+04,0.0738,2.0000E-02,3.05820E+05,0.0348,3.0000E-02,1.81736E+05,0.0417,4.0000E-02,1.34921E+05,0.0478,5.0000E-02,1.11071E+05,0.0497,6.0000E-02,1.01249E+05,0.0538,7.0000E-02,9.27127E+04,0.0554,8.0000E-02,7.53429E+04,0.0577,9.0000E-02,7.32854E+04,0.0596,1.0000E-01,5.83443E+04,0.0650,2.0000E-01,5.00924E+05,0.0279,3.0000E-01,3.60291E+05,0.0312,4.0000E-01,2.86258E+05,0.0340,5.0000E-01,2.19425E+05,0.0375,6.0000E-01,2.37118E+05,0.0372,7.0000E-01,2.19852E+05,0.0396,8.0000E-01,1.95952E+05,0.0412,9.0000E-01,1.78141E+05,0.0443,1.0000E+00,1.56153E+05,0.0458,2.0000E+00,1.06870E+06,0.0202,3.0000E+00,5.67440E+05,0.0277,4.0000E+00,2.58785E+05,0.0408,5.0000E+00,1.47392E+05,0.0563,6.0000E+00,8.69055E+04,0.0752,7.0000E+00,4.14371E+04,0.0964,8.0000E+00,2.46189E+04,0.1470,9.0000E+00,1.16428E+04,0.2255,1.0000E+01,4.06821E+03,0.3785,2.0000E+01,4.22017E+03,0.3009,3.0000E+01,0.00000E+00,0.0000,4.0000E+01,0.00000E+00,0.0000,5.0000E+01,0.00000E+00,0.0000,6.0000E+01,0.00000E+00,0.0000,7.0000E+01,0.00000E+00,0.0000,8.0000E+01,0.00000E+00,0.0000,9.0000E+01,0.00000E+00,0.0000,1.0000E+02,0.00000E+00,0.0000,2.0000E+02,0.00000E+00,0.0000,3.0000E+02,0.00000E+00,0.0000,4.0000E+02,0.00000E+00,0.0000,5.0000E+02,0.00000E+00,0.0000,6.0000E+02,0.00000E+00,0.0000,7.0000E+02,0.00000E+00,0.0000,8.0000E+02,0.00000E+00,0.0000,9.0000E+02,0.00000E+00,0.0000,1.0000E+03,0.00000E+00,0.0000,2.0000E+03,0.00000E+00,0.0000,3.0000E+03,0.00000E+00,0.0000,4.0000E+03,0.00000E+00,0.0000,5.0000E+03,0.00000E+00,0.0000,6.0000E+03,0.00000E+00,0.0000,7.0000E+03,0.00000E+00,0.0000,8.0000E+03,0.00000E+00,0.0000,9.0000E+03,0.00000E+00,0.0000
